Moving Avg Norms	Moving Average Times
164.492			255
194.111			256
200.409			257
201.975			258
177.063			259
157.738			260
151.561			261
151.637			262
169.825			263
165.909			264
155.626			265
153.028			266
162.708			267
155.264			268
186.547			269
193.119			270
170.623			271
174.488			272
159.756			273
123.073			274
125.704			275
137.113			276
155.855			277
150.449			278
191.52			279
200.233			280
189.944			281
138.14			282
130.291			283
116.012			284
99.9992			285
112.894			286
135.393			287
168.217			288
161.437			289
171.34			290
188.97			291
169.121			292
176.949			293
169.667			294
158.69			295
140.258			296
142.467			297
112.791			298
126.458			299
133.212			300
158.951			301
182.067			302
174.642			303
201.268			304
223.094			305
211.16			306
180.153			307
200.341			308
152.711			309
140.479			310
125.079			311
168.728			312
159.966			313
164.673			314
168.005			315
191.38			316
169.595			317
171.595			318
196.032			319
173.976			320
167.376			321
182.167			322
202.785			323
164.086			324
199.513			325
184.616			326
172.427			327
153.656			328
174.239			329
147.986			330
139.679			331
149.559			332
139.021			333
133.247			334
153.556			335
157.485			336
126.262			337
145.013			338
160.345			339
124.154			340
132.907			341
139.244			342
160.941			343
168.35			344
213.167			345
213.749			346
243.543			347
242.176			348
227.833			349
209.439			350
219.457			351
207.687			352
169.737			353
141.286			354
132.667			355
119.999			356
118.228			357
153.066			358
175.031			359
197.396			360
201.857			361
209.631			362
188.826			363
197.653			364
171.582			365
151.005			366
127.242			367
152.411			368
161.397			369
188.524			370
236.164			371
270.088			372
233.416			373
216.551			374
207.72			375
203.77			376
196.458			377
207.898			378
208.338			379
210.957			380
177.349			381
169.466			382
146.571			383
147.377			384
107.821			385
130.597			386
139.06			387
171.734			388
174.732			389
196.657			390
184.3			391
170.064			392
159.588			393
176.083			394
191.045			395
179.72			396
184.055			397
174.812			398
172.571			399
144.414			400
157.514			401
148.659			402
163.428			403
154.406			404
140.2			405
137.872			406
146.787			407
158.896			408
172.173			409
218.036			410
221.649			411
232.338			412
233.143			413
214.226			414
203.139			415
214.72			416
230.259			417
214.616			418
235.587			419
219.327			420
201.676			421
160.397			422
156.78			423
161.551			424
161.767			425
142.799			426
152.105			427
139.797			428
123.678			429
115.207			430
135.658			431
138.145			432
183.357			433
160.914			434
160.205			435
160.434			436
159.492			437
117.64			438
146.198			439
148.612			440
144.094			441
160.735			442
201.128			443
182.898			444
215.475			445
222.627			446
184.177			447
190.046			448
195.431			449
178.184			450
178.736			451
182.908			452
152.929			453
155.527			454
152.491			455
160.902			456
159.775			457
161.158			458
136.848			459
121.481			460
130.936			461
172.003			462
183.241			463
182.829			464
195.405			465
200.85			466
176.74			467
178.251			468
216.81			469
238.349			470
237.055			471
259.209			472
223.609			473
219.856			474
195.904			475
149.312			476
149.298			477
182.637			478
184.646			479
232.707			480
249.14			481
243.122			482
240.518			483
211.072			484
173.461			485
161.607			486
149.388			487
145.604			488
175.752			489
169.279			490
179.794			491
182.47			492
174.316			493
154.608			494
173.28			495
169.189			496
145.967			497
162.22			498
156.639			499
163.624			500
154.404			501
191.988			502
186.684			503
186.105			504
160.336			505
171.695			506
147.89			507
135.092			508
161.93			509
183.189			510
193.652			511
216.337			512
232.592			513
224.792			514
223.303			515
239.96			516
233.707			517
192.159			518
166.159			519
146.752			520
120.482			521
126.436			522
132.379			523
160.101			524
189.92			525
189.583			526
159.762			527
197.314			528
209.114			529
189.432			530
215.741			531
219.73			532
218.722			533
194.835			534
188.015			535
187.67			536
186.718			537
174.098			538
162.925			539
178.159			540
164.865			541
178.491			542
191.825			543
212.108			544
194.459			545
201.58			546
213.001			547
199.348			548
185.306			549
196.222			550
215.065			551
220.917			552
223.465			553
240.786			554
246.923			555
230.467			556
196.472			557
177.594			558
190.578			559
166.997			560
165.248			561
188.871			562
184.977			563
155.812			564
165.136			565
136.089			566
100.323			567
131.826			568
139.165			569
163.82			570
179.834			571
203.074			572
204.154			573
180.533			574
129.473			575
123.517			576
126.179			577
105.393			578
134.799			579
142.279			580
171.918			581
155.123			582
194.043			583
194.859			584
197.114			585
161.986			586
177.414			587
165.694			588
155.048			589
166.33			590
183.734			591
184.775			592
178.859			593
202.785			594
193.739			595
203.723			596
186.756			597
145.106			598
116.837			599
123.324			600
94.09			601
93.8393			602
114.445			603
113.75			604
147.423			605
171.516			606
205.205			607
200.199			608
219.509			609
199.793			610
177.055			611
142.013			612
154.556			613
121.501			614
133.172			615
165.782			616
171.24			617
153.504			618
197.808			619
178.895			620
143.92			621
136.579			622
158.908			623
133.053			624
126.675			625
140.864			626
151.417			627
125.099			628
106.998			629
94.701			630
76.893			631
89.5254			632
115.787			633
118.305			634
156.42			635
170.306			636
161.072			637
172.496			638
182.503			639
185.498			640
180.805			641
160.051			642
158.646			643
152.547			644
108.938			645
145.454			646
167.646			647
168.423			648
173.673			649
186.934			650
171.041			651
191.434			652
182.583			653
224.728			654
257.17			655
270.145			656
272.542			657
282.825			658
238.835			659
199.448			660
178.825			661
184.046			662
165.58			663
180.553			664
187.982			665
157.919			666
154.439			667
148.893			668
129.179			669
155.513			670
177.563			671
175.93			672
195.871			673
202.144			674
164.47			675
174.102			676
137.254			677
139.449			678
169.266			679
206.512			680
212.222			681
232.63			682
227.824			683
178.278			684
177.453			685
199.929			686
210.54			687
238.585			688
288.929			689
295.836			690
261.771			691
233.006			692
202.63			693
168.866			694
164.092			695
181.032			696
218.654			697
248.356			698
271.049			699
266.165			700
234.423			701
215.064			702
185.666			703
195.452			704
203.675			705
247.84			706
227.053			707
208.211			708
188.609			709
167.648			710
154.097			711
174.027			712
158.714			713
139.356			714
130.472			715
135.376			716
111.28			717
142.304			718
132.006			719
171.569			720
155.807			721
173.642			722
206.288			723
258.043			724
252.558			725
227.295			726
257.737			727
195.922			728
178.431			729
189.258			730
197.494			731
142.312			732
157.381			733
138.453			734
147.244			735
143.426			736
166.635			737
159.071			738
196.358			739
173.179			740
182.365			741
214.561			742
208.184			743
169.864			744
120.356			745
135.054			746
112.932			747
108.393			748
115.936			749
121.703			750
130.485			751
119.113			752
128.368			753
146.035			754
144.287			755
143.251			756
160.981			757
198.345			758
208.614			759
211.48			760
219.366			761
208.756			762
178.314			763
137.354			764
146.297			765
105.834			766
118.68			767
117.332			768
128.633			769
167.329			770
185.225			771
176.016			772
169.189			773
190.728			774
151.975			775
149.302			776
135.613			777
137.998			778
136.59			779
144.112			780
141.018			781
174.933			782
214.984			783
200.174			784
221.951			785
218.44			786
232.331			787
190.993			788
204.537			789
163.091			790
162.913			791
155.309			792
180.768			793
195.744			794
208.426			795
192.884			796
156.811			797
141.009			798
111.407			799
108.193			800
158.495			801
174.986			802
180.64			803
210.158			804
243.4			805
209.859			806
182.397			807
206.215			808
202.252			809
170.294			810
183.348			811
205.12			812
153.491			813
153.401			814
182.284			815
197.557			816
187.5			817
211.172			818
209.534			819
230.318			820
215.747			821
201.76			822
211.417			823
226.797			824
159.635			825
163.653			826
183.723			827
221.886			828
208.124			829
262.275			830
263.497			831
245.055			832
200.297			833
219.909			834
216.513			835
223.824			836
220.815			837
233.418			838
202.301			839
166.085			840
131.47			841
174.278			842
187.711			843
160.16			844
213.835			845
210.496			846
224.488			847
171.223			848
187.071			849
139.634			850
145.652			851
108.06			852
148.008			853
189.643			854
232.901			855
273.047			856
253.002			857
229.664			858
177.466			859
129.188			860
99.2842			861
138.956			862
147.124			863
155.12			864
174.675			865
185.076			866
171.795			867
221.126			868
250.523			869
246.299			870
241.04			871
247.445			872
213.456			873
207.692			874
184.997			875
177.856			876
168.091			877
151.47			878
148.611			879
172.208			880
195.988			881
178.341			882
157.565			883
139.366			884
131.045			885
131.289			886
166.846			887
227.877			888
218.683			889
201.768			890
170.059			891
148.15			892
139.005			893
178.496			894
207.841			895
244.185			896
273.248			897
228.195			898
210.656			899
201.376			900
159.582			901
139.934			902
140.775			903
166.113			904
210.364			905
230.991			906
215.567			907
207.025			908
186.72			909
158.41			910
163.871			911
162.05			912
171.928			913
141.073			914
149.351			915
115.222			916
148.829			917
182.479			918
210.103			919
186.196			920
219.509			921
225.399			922
204.145			923
206.647			924
215.301			925
227.213			926
190.392			927
213.238			928
216.695			929
228.112			930
216.831			931
249.381			932
252.866			933
223.287			934
203.255			935
213.52			936
169.784			937
150.047			938
152.876			939
185.312			940
153.407			941
143.252			942
141.839			943
125.083			944
73.3391			945
115.458			946
145.45			947
130.464			948
132.97			949
165.564			950
160.941			951
130.648			952
176.39			953
202.106			954
222.907			955
201.551			956
227.865			957
228.334			958
254.064			959
254.862			960
236.686			961
264.658			962
215.643			963
189.307			964
163.114			965
199.678			966
152.639			967
156.135			968
181.073			969
154.616			970
164.666			971
174.504			972
189.231			973
168.958			974
207.228			975
196.319			976
217.547			977
209.947			978
230.196			979
230.287			980
193.981			981
198.307			982
232.854			983
181.147			984
149.891			985
179.723			986
202.077			987
201.91			988
230.568			989
257.344			990
274.467			991
271.298			992
250.769			993
287.498			994
298.027			995
238.319			996
182.076			997
173.805			998
156.518			999
111.287			1000
169.249			1001
177.997			1002
178.626			1003
176.375			1004
209.045			1005
225.22			1006
258.214			1007
244.189			1008
245.66			1009
216.034			1010
182.271			1011
194.951			1012
221.31			1013
212.984			1014
207.763			1015
230.885			1016
195.83			1017
173.466			1018
178.7			1019
239.464			1020
213.236			1021
233.057			1022
228.308			1023
241.607			1024
195.415			1025
214.194			1026
187.97			1027
248.615			1028
243.844			1029
273.444			1030
287.297			1031
309.537			1032
288.652			1033
268.225			1034
262.211			1035
263.002			1036
302.566			1037
322.559			1038
301.443			1039
306.434			1040
289.786			1041
242.074			1042
209.844			1043
256.15			1044
264.154			1045
265.599			1046
292.586			1047
264.551			1048
203.118			1049
219.123			1050
167.186			1051
143.125			1052
167.251			1053
208.364			1054
173.367			1055
176.519			1056
162.802			1057
143.905			1058
159.042			1059
165.201			1060
212.292			1061
198.179			1062
257.489			1063
211.421			1064
195.95			1065
202.436			1066
256.141			1067
218.068			1068
235.225			1069
253.902			1070
251.947			1071
248.289			1072
281.689			1073
313.788			1074
276.14			1075
238.909			1076
217.592			1077
205.971			1078
177.277			1079
219.451			1080
265.683			1081
285.166			1082
254.071			1083
251.385			1084
244.278			1085
196.831			1086
210.939			1087
217.739			1088
208.754			1089
201.395			1090
228.724			1091
217.836			1092
182.509			1093
221.647			1094
238.502			1095
236.487			1096
208.195			1097
207.857			1098
205.246			1099
222.032			1100
186.788			1101
199.874			1102
215.28			1103
166.388			1104
155.839			1105
174.814			1106
192.165			1107
215.724			1108
248.651			1109
237.745			1110
214.095			1111
199.604			1112
187.982			1113
200.895			1114
192.211			1115
215.818			1116
202.991			1117
226.268			1118
206.429			1119
226.061			1120
249.87			1121
291.103			1122
291.161			1123
317.192			1124
261.042			1125
239.959			1126
224.026			1127
234.257			1128
236.867			1129
291.365			1130
302.085			1131
306.341			1132
308.236			1133
297.258			1134
269.745			1135
273.965			1136
273.365			1137
245.39			1138
221.167			1139
202.546			1140
209.761			1141
154.164			1142
141.059			1143
143.853			1144
166.753			1145
168.838			1146
176.029			1147
173.755			1148
195.354			1149
226.515			1150
187.432			1151
213.212			1152
258.545			1153
233.665			1154
212.5			1155
253.513			1156
217.108			1157
196.154			1158
214.261			1159
191.657			1160
190.496			1161
241.246			1162
267.344			1163
272.722			1164
292.014			1165
319.728			1166
276.284			1167
250.421			1168
221.958			1169
258.332			1170
210.605			1171
245.307			1172
251.909			1173
260.198			1174
199.831			1175
216.588			1176
194.766			1177
196.176			1178
204.238			1179
244.911			1180
249.792			1181
260.019			1182
263.203			1183
226.273			1184
197.212			1185
142.112			1186
127.031			1187
127.549			1188
209.314			1189
230.214			1190
277.799			1191
306.373			1192
304.015			1193
275.667			1194
268.427			1195
294.422			1196
282.367			1197
235.581			1198
242.89			1199
209.849			1200
158.532			1201
157.312			1202
179.847			1203
174.698			1204
187.225			1205
222.101			1206
263.283			1207
256.86			1208
239.323			1209
271.743			1210
286.646			1211
259.633			1212
290.748			1213
272.452			1214
277.891			1215
228.087			1216
249.153			1217
210.266			1218
243.211			1219
217.502			1220
265.452			1221
246.896			1222
258.107			1223
279.517			1224
268.099			1225
206.895			1226
223.526			1227
220.934			1228
159.499			1229
179.937			1230
195.245			1231
187.139			1232
202.874			1233
226.491			1234
223.707			1235
238.73			1236
243.689			1237
237.408			1238
236.196			1239
233.185			1240
202.708			1241
192.936			1242
213.3			1243
194.254			1244
203.278			1245
198.038			1246
149.119			1247
135.264			1248
164.448			1249
171.54			1250
210.055			1251
247.79			1252
278.009			1253
262.671			1254
248.451			1255
235.004			1256
236.639			1257
236.854			1258
245.468			1259
261.511			1260
294.812			1261
253.958			1262
217.029			1263
211.955			1264
232.474			1265
232.681			1266
254.925			1267
259.501			1268
286.966			1269
240.302			1270
233.968			1271
279.194			1272
303.24			1273
301.174			1274
319.057			1275
282.694			1276
242.988			1277
210.67			1278
212.898			1279
217.327			1280
262.717			1281
269.894			1282
305.567			1283
298.642			1284
316.964			1285
285.234			1286
292.808			1287
228.221			1288
222.12			1289
206.76			1290
220.092			1291
244.105			1292
291.523			1293
294.263			1294
246.55			1295
256.701			1296
250.499			1297
232.342			1298
220.004			1299
270.748			1300
230.548			1301
199.705			1302
232.97			1303
233.331			1304
218.575			1305
256.996			1306
231.824			1307
201.235			1308
243.32			1309
252.064			1310
263.002			1311
326.374			1312
298.353			1313
252.712			1314
267.075			1315
277.089			1316
253.827			1317
319.374			1318
343.712			1319
330.879			1320
309.157			1321
343.938			1322
271.57			1323
267.899			1324
303.883			1325
302.93			1326
239.795			1327
319.255			1328
328.283			1329
289.833			1330
269.425			1331
292.318			1332
230.916			1333
209.478			1334
201.075			1335
183.952			1336
184.574			1337
212.633			1338
251.572			1339
263.901			1340
289.463			1341
298.619			1342
330.957			1343
261.989			1344
217.482			1345
251.007			1346
207.709			1347
134.486			1348
161.787			1349
174.13			1350
166.761			1351
192.1			1352
249.099			1353
247.899			1354
241.45			1355
232.619			1356
221.219			1357
217.671			1358
239.492			1359
255.367			1360
202.226			1361
234.757			1362
216.375			1363
209.589			1364
232.848			1365
272.812			1366
293.04			1367
283.047			1368
294.599			1369
286.487			1370
291.156			1371
229.354			1372
251.618			1373
234.996			1374
187.162			1375
164.458			1376
163.39			1377
166.162			1378
181.232			1379
196.73			1380
225.028			1381
215.584			1382
208.702			1383
175.411			1384
201.439			1385
185.982			1386
234.068			1387
236.398			1388
229.574			1389
251.979			1390
224.815			1391
221.044			1392
196.408			1393
223.575			1394
214.098			1395
266.345			1396
240.988			1397
278.268			1398
279.021			1399
298.319			1400
237.443			1401
256.323			1402
230.673			1403
176.356			1404
157.638			1405
204.64			1406
205.341			1407
199			1408
257.209			1409
285.422			1410
311.225			1411
307.777			1412
341.889			1413
349.677			1414
296.58			1415
269.919			1416
297.123			1417
249.731			1418
220.884			1419
225.532			1420
185.404			1421
138.787			1422
134.727			1423
150.736			1424
170.939			1425
229.359			1426
225.887			1427
237.708			1428
268.404			1429
260.693			1430
270.979			1431
300.771			1432
327.942			1433
294.449			1434
310.038			1435
245.189			1436
267.222			1437
226.104			1438
235.824			1439
199.887			1440
217.69			1441
222.894			1442
231.483			1443
220.361			1444
201.14			1445
189.015			1446
168.948			1447
201.68			1448
193.727			1449
241.155			1450
238.844			1451
254.457			1452
209.752			1453
214.855			1454
197.54			1455
244.331			1456
240.405			1457
250.051			1458
255.083			1459
271.17			1460
261.894			1461
248.221			1462
290.497			1463
273.509			1464
278.398			1465
260.611			1466
284.515			1467
280.081			1468
291.29			1469
290.529			1470
264.292			1471
211.316			1472
209.183			1473
166.563			1474
159.529			1475
153.973			1476
159.117			1477
170.877			1478
202.809			1479
178.313			1480
232.225			1481
260.45			1482
255.208			1483
287.34			1484
319.99			1485
304.06			1486
258.785			1487
243.046			1488
255.303			1489
246.694			1490
285.917			1491
337.468			1492
355.891			1493
295.159			1494
287.751			1495
246.877			1496
253.542			1497
240.575			1498
255.925			1499
242.854			1500
270.401			1501
287.747			1502
321.559			1503
297.314			1504
299.228			1505
293.961			1506
285.454			1507
251.117			1508
331.289			1509
381.567			1510
397.999			1511
367.878			1512
398.646			1513
369.882			1514
353.058			1515
326.647			1516
329.007			1517
298.345			1518
260.994			1519
215.047			1520
171.587			1521
184.147			1522
186.026			1523
191.378			1524
188.006			1525
243.029			1526
238.879			1527
238.514			1528
250.349			1529
276.212			1530
283.039			1531
248.644			1532
253.215			1533
269.499			1534
239.191			1535
197.587			1536
244.105			1537
255.09			1538
293.567			1539
324.772			1540
339.856			1541
341.597			1542
319.058			1543
250.713			1544
208.676			1545
230.654			1546
225.68			1547
216.738			1548
260.768			1549
336.711			1550
313.882			1551
260.058			1552
293.609			1553
298.366			1554
294.013			1555
309.813			1556
325.284			1557
344.417			1558
269.307			1559
210.679			1560
174.077			1561
196.194			1562
169.59			1563
229.751			1564
273.084			1565
322.773			1566
295.152			1567
232.135			1568
193.809			1569
186.463			1570
177.203			1571
216.083			1572
264.307			1573
333.044			1574
357.328			1575
333.284			1576
282.886			1577
294.472			1578
222.925			1579
214.817			1580
223.165			1581
255.942			1582
245.857			1583
278.647			1584
245.807			1585
257.73			1586
252.779			1587
225.705			1588
203.887			1589
237.489			1590
229.14			1591
194.411			1592
186.068			1593
210.938			1594
173.882			1595
154.513			1596
184.215			1597
242.859			1598
252.925			1599
291.938			1600
311.977			1601
284.248			1602
264.25			1603
242.394			1604
240.388			1605
231.307			1606
297.929			1607
290.024			1608
317.483			1609
250.985			1610
271.556			1611
240.33			1612
247.113			1613
209.541			1614
234.874			1615
229.709			1616
190.9			1617
188.773			1618
205.92			1619
228.667			1620
225.161			1621
271.112			1622
265.379			1623
274.707			1624
278.932			1625
318.097			1626
325.865			1627
292.532			1628
236.306			1629
238.288			1630
199.035			1631
188.486			1632
213.295			1633
279.534			1634
292.299			1635
290.034			1636
334.756			1637
312.828			1638
314.6			1639
264.795			1640
267.56			1641
243.538			1642
264.734			1643
220.454			1644
222.573			1645
199.832			1646
173.034			1647
204.439			1648
238.582			1649
288.781			1650
305.777			1651
313.998			1652
256.944			1653
279.952			1654
286.321			1655
247.35			1656
229.92			1657
275.475			1658
221.004			1659
220.911			1660
233.645			1661
290.489			1662
283.902			1663
342.715			1664
342.462			1665
343.601			1666
271.243			1667
295.812			1668
292.417			1669
256.606			1670
263.702			1671
293.116			1672
294.817			1673
280.644			1674
314.905			1675
348.84			1676
376.225			1677
314.108			1678
338.451			1679
354.604			1680
370.207			1681
323.937			1682
365.754			1683
272.936			1684
250.827			1685
204.887			1686
244.848			1687
215.468			1688
309.351			1689
265.927			1690
297.944			1691
252.203			1692
279.242			1693
263.976			1694
298.651			1695
236.518			1696
245.517			1697
272.449			1698
205.522			1699
208.96			1700
255.039			1701
252.598			1702
260.653			1703
262.47			1704
241.385			1705
250.153			1706
272.483			1707
234.32			1708
234.672			1709
236.893			1710
271.565			1711
276.241			1712
243.73			1713
303.977			1714
322.097			1715
272.219			1716
288.644			1717
339.825			1718
311.692			1719
308.414			1720
293.871			1721
299.708			1722
317.624			1723
337.064			1724
343.208			1725
367.277			1726
339.885			1727
302.945			1728
281.491			1729
254.252			1730
237.533			1731
259.031			1732
251.166			1733
283.111			1734
306.542			1735
269.241			1736
234.68			1737
248.064			1738
174.61			1739
120.428			1740
158.654			1741
209.706			1742
235.38			1743
263.484			1744
326.588			1745
355.442			1746
330.711			1747
326.529			1748
374.245			1749
366.167			1750
357.144			1751
306.978			1752
299.378			1753
276.855			1754
275.573			1755
249.884			1756
299.758			1757
291.178			1758
257.061			1759
254.193			1760
260.032			1761
251.137			1762
205.572			1763
198.302			1764
213.332			1765
194.771			1766
219.209			1767
280.036			1768
264.024			1769
237.609			1770
300.086			1771
285.027			1772
298.861			1773
358.156			1774
373.778			1775
315.218			1776
328.013			1777
261.472			1778
276.14			1779
238.948			1780
262.988			1781
259.234			1782
282.646			1783
289.96			1784
282.59			1785
299.291			1786
264.575			1787
281.11			1788
263.775			1789
291.768			1790
260.801			1791
262.164			1792
225.708			1793
214.232			1794
249.138			1795
272.736			1796
272.305			1797
329.177			1798
328.597			1799
332.762			1800
339.417			1801
378.573			1802
356.705			1803
345.127			1804
313.395			1805
303.906			1806
271.779			1807
244.12			1808
250.677			1809
241.671			1810
231.306			1811
191.494			1812
198.742			1813
197.882			1814
229.797			1815
217.802			1816
285.607			1817
323.162			1818
331.571			1819
268.203			1820
266.435			1821
222.919			1822
185.651			1823
198.859			1824
237.63			1825
249.856			1826
259.658			1827
263.998			1828
236.8			1829
213.008			1830
221.096			1831
215.246			1832
208.031			1833
177.456			1834
197.409			1835
190.917			1836
249.829			1837
247.564			1838
278.999			1839
276.563			1840
282.289			1841
243.201			1842
245.835			1843
261.297			1844
271.02			1845
282.017			1846
304.791			1847
292.596			1848
301.64			1849
275.104			1850
284.237			1851
276.404			1852
273.934			1853
285.365			1854
318.947			1855
289.143			1856
326.156			1857
324.561			1858
316.974			1859
323.977			1860
336.959			1861
257.312			1862
283.056			1863
257.818			1864
253.597			1865
264.031			1866
290.217			1867
344.605			1868
333.19			1869
363.529			1870
334.563			1871
317.89			1872
302.937			1873
338.495			1874
272.87			1875
259.838			1876
319.427			1877
287.431			1878
283.622			1879
354.32			1880
382.861			1881
341.474			1882
325.774			1883
352.632			1884
338.416			1885
311.416			1886
334.823			1887
397.599			1888
381.433			1889
386.844			1890
428.225			1891
398.296			1892
360.837			1893
353.055			1894
310.605			1895
274.504			1896
265.023			1897
271.826			1898
209.896			1899
239.354			1900
281.748			1901
281.001			1902
284.561			1903
351.056			1904
345.071			1905
338.035			1906
358.036			1907
387.667			1908
350.491			1909
283.468			1910
292.609			1911
257.014			1912
233.435			1913
265.982			1914
335.906			1915
334.248			1916
349.137			1917
332.849			1918
330.403			1919
348.965			1920
351.746			1921
352.738			1922
350.336			1923
338.277			1924
320.193			1925
259.031			1926
316.254			1927
334.962			1928
343.948			1929
313.231			1930
374.644			1931
359.003			1932
326.361			1933
312.508			1934
317.494			1935
327.107			1936
328.6			1937
328.987			1938
306.068			1939
275.383			1940
282.443			1941
289.879			1942
301.712			1943
345.851			1944
382.738			1945
301.883			1946
270.444			1947
292.072			1948
241.73			1949
227.181			1950
280.018			1951
290.366			1952
252.335			1953
296.76			1954
286.469			1955
274.096			1956
240.094			1957
267.364			1958
280.413			1959
316.58			1960
332.944			1961
344.979			1962
352.522			1963
307.215			1964
304.17			1965
276.245			1966
265.542			1967
272.408			1968
313.134			1969
314.598			1970
308.027			1971
346.205			1972
335.335			1973
340.216			1974
352.463			1975
398.669			1976
399.264			1977
434.862			1978
420.949			1979
390.052			1980
374.577			1981
317.529			1982
295.175			1983
303.877			1984
307.553			1985
288.556			1986
331.237			1987
318.709			1988
291.299			1989
248.328			1990
275.534			1991
318.171			1992
268.526			1993
288.022			1994
366.589			1995
353.663			1996
323.99			1997
308.543			1998
315.403			1999
300.976			2000
310.259			2001
261.077			2002
318.597			2003
349.617			2004
304.255			2005
281.093			2006
325.631			2007
318.497			2008
304.884			2009
384.577			2010
401.958			2011
404.983			2012
384.012			2013
391.492			2014
347.731			2015
343.052			2016
346.882			2017
358.956			2018
307.018			2019
307.391			2020
329.087			2021
342.855			2022
317.435			2023
299.578			2024
304.851			2025
270.1			2026
236.431			2027
311.957			2028
330.583			2029
306.928			2030
361.763			2031
363.727			2032
314.524			2033
364.742			2034
385.169			2035
356.783			2036
317.916			2037
368.398			2038
319.112			2039
277.197			2040
246.882			2041
269.992			2042
219.832			2043
196.106			2044
225.621			2045
210.571			2046
246.381			2047
223.061			2048
252.901			2049
244.113			2050
267.744			2051
235.153			2052
291.847			2053
289.499			2054
299.038			2055
321.092			2056
300.571			2057
262.689			2058
227.183			2059
236.307			2060
210.725			2061
258.722			2062
269.603			2063
348.536			2064
349.769			2065
375.686			2066
404.389			2067
396.003			2068
405.124			2069
388.468			2070
373.714			2071
307.882			2072
346.092			2073
307.092			2074
364.214			2075
315.862			2076
365.383			2077
342.07			2078
323.381			2079
327.161			2080
389.552			2081
366.627			2082
392.732			2083
407.189			2084
338.555			2085
314.235			2086
316.478			2087
253.636			2088
267.405			2089
293.713			2090
343.608			2091
333.96			2092
372.408			2093
361.353			2094
368.284			2095
351.782			2096
373.06			2097
339.607			2098
342.93			2099
347.216			2100
308.436			2101
309.971			2102
341.96			2103
367.386			2104
368.889			2105
394.386			2106
399.146			2107
419.265			2108
376.479			2109
339.008			2110
348.544			2111
328.068			2112
285.039			2113
319.014			2114
301.069			2115
306.946			2116
316.938			2117
346.152			2118
338.276			2119
339.869			2120
317.295			2121
332.768			2122
304.591			2123
316.473			2124
359.22			2125
377.677			2126
330.317			2127
330.054			2128
283.664			2129
292.664			2130
306.116			2131
328.798			2132
